name,pdb_file,electrophile_smiles,warhead_type,is_protonated,total_residues,step0_starting_count,step0_filtered_count,step0_relative_reduction_pct,step0_absolute_reduction_pct,step1_starting_count,step1_filtered_count,step1_relative_reduction_pct,step1_absolute_reduction_pct,step2_starting_count,step2_filtered_count,step2_relative_reduction_pct,step2_absolute_reduction_pct,step3_starting_count,step3_filtered_count,step3_relative_reduction_pct,step3_absolute_reduction_pct,step4_starting_count,step4_filtered_count,step4_relative_reduction_pct,step4_absolute_reduction_pct,found_site,found_site_with_HSAB
4CDC-6AO,4CDC,[H]/N=C/[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](N)CC,Aliphatic imine (Schiff base former),TRUE,1373,1373,424,69.12,69.12,424,231,45.52,83.18,231,105,54.55,92.35,105,53,49.52,96.14,53,0,100,100,TRUE,no matches
4CDC-6AO,4CDC,[H]/N=C/[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](N)CC,Aliphatic imine (Schiff base former),FALSE,1373,1373,424,69.12,69.12,424,231,45.52,83.18,231,120,48.05,91.26,120,120,0,91.26,120,103,14.17,92.5,TRUE,FALSE
4CDD-GDI,4CDD,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1CCCCN1,Nitrile (electrophilic),TRUE,692,692,214,69.08,69.08,214,120,43.93,82.66,120,53,55.83,92.34,53,8,84.91,98.84,8,8,0,98.84,TRUE,TRUE
4CDD-GDI,4CDD,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1CCCCN1,Nitrile (electrophilic),FALSE,692,692,214,69.08,69.08,214,120,43.93,82.66,120,67,44.17,90.32,67,55,17.91,92.05,55,0,100,100,FALSE,no matches
4CDD-GDI,4CDD,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1CCCCN1,Aromatic nitrile (cathepsin-like),TRUE,692,692,214,69.08,69.08,214,120,43.93,82.66,120,53,55.83,92.34,53,0,100,100,0,0,0,100,no matches,no matches
4CDD-GDI,4CDD,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1CCCCN1,Aromatic nitrile (cathepsin-like),FALSE,692,692,214,69.08,69.08,214,120,43.93,82.66,120,47,60.83,93.21,47,0,100,100,0,0,0,100,no matches,no matches
4CDD-GDI,4CDD,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1CCCCN1,Aliphatic imine (Schiff base former),TRUE,692,692,214,69.08,69.08,214,120,43.93,82.66,120,53,55.83,92.34,53,25,52.83,96.39,25,0,100,100,TRUE,no matches
4CDD-GDI,4CDD,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1CCCCN1,Aliphatic imine (Schiff base former),FALSE,692,692,214,69.08,69.08,214,120,43.93,82.66,120,62,48.33,91.04,62,62,0,91.04,62,33,46.77,95.23,FALSE,FALSE
4CDE-U6B,4CDE,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)C1(N)CCOCC1,Nitrile (electrophilic),TRUE,690,690,213,69.13,69.13,213,120,43.66,82.61,120,54,55,92.17,54,8,85.19,98.84,8,8,0,98.84,TRUE,TRUE
4CDE-U6B,4CDE,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)C1(N)CCOCC1,Nitrile (electrophilic),FALSE,690,690,213,69.13,69.13,213,120,43.66,82.61,120,66,45,90.43,66,54,18.18,92.17,54,0,100,100,FALSE,no matches
4CDE-U6B,4CDE,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)C1(N)CCOCC1,Aromatic nitrile (cathepsin-like),TRUE,690,690,213,69.13,69.13,213,120,43.66,82.61,120,54,55,92.17,54,0,100,100,0,0,0,100,no matches,no matches
4CDE-U6B,4CDE,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)C1(N)CCOCC1,Aromatic nitrile (cathepsin-like),FALSE,690,690,213,69.13,69.13,213,120,43.66,82.61,120,60,50,91.3,60,0,100,100,0,0,0,100,no matches,no matches
4CDE-U6B,4CDE,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)C1(N)CCOCC1,Aliphatic imine (Schiff base former),TRUE,690,690,213,69.13,69.13,213,120,43.66,82.61,120,54,55,92.17,54,25,53.7,96.38,25,0,100,100,TRUE,no matches
4CDE-U6B,4CDE,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)C1(N)CCOCC1,Aliphatic imine (Schiff base former),FALSE,690,690,213,69.13,69.13,213,120,43.66,82.61,120,48,60,93.04,48,48,0,93.04,48,23,52.08,96.67,TRUE,FALSE
4CDF-W2C,4CDF,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1C[C@@H](O)CCN1,Nitrile (electrophilic),TRUE,699,699,217,68.96,68.96,217,125,42.4,82.12,125,56,55.2,91.99,56,8,85.71,98.86,8,8,0,98.86,TRUE,TRUE
4CDF-W2C,4CDF,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1C[C@@H](O)CCN1,Nitrile (electrophilic),FALSE,699,699,217,68.96,68.96,217,125,42.4,82.12,125,54,56.8,92.27,54,24,55.56,96.57,24,0,100,100,FALSE,no matches
4CDF-W2C,4CDF,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1C[C@@H](O)CCN1,Aromatic nitrile (cathepsin-like),TRUE,699,699,217,68.96,68.96,217,125,42.4,82.12,125,56,55.2,91.99,56,0,100,100,0,0,0,100,no matches,no matches
4CDF-W2C,4CDF,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1C[C@@H](O)CCN1,Aromatic nitrile (cathepsin-like),FALSE,699,699,217,68.96,68.96,217,125,42.4,82.12,125,50,60,92.85,50,0,100,100,0,0,0,100,no matches,no matches
4CDF-W2C,4CDF,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1C[C@@H](O)CCN1,Aliphatic imine (Schiff base former),TRUE,699,699,217,68.96,68.96,217,125,42.4,82.12,125,56,55.2,91.99,56,26,53.57,96.28,26,0,100,100,TRUE,no matches
4CDF-W2C,4CDF,[H]/N=C/[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1C[C@@H](O)CCN1,Aliphatic imine (Schiff base former),FALSE,699,699,217,68.96,68.96,217,125,42.4,82.12,125,50,60,92.85,50,50,0,92.85,50,24,52,96.57,TRUE,FALSE
4DMX-0LB,4DMX,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,Nitrile (electrophilic),TRUE,215,215,63,70.7,70.7,63,40,36.51,81.4,40,21,47.5,90.23,21,3,85.71,98.6,3,3,0,98.6,TRUE,TRUE
4DMX-0LB,4DMX,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,Nitrile (electrophilic),FALSE,215,215,63,70.7,70.7,63,40,36.51,81.4,40,16,60,92.56,16,16,0,92.56,16,3,81.25,98.6,TRUE,TRUE
4DMY-0LC,4DMY,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)CC1,Nitrile (electrophilic),TRUE,430,430,126,70.7,70.7,126,76,39.68,82.33,76,42,44.74,90.23,42,6,85.71,98.6,6,6,0,98.6,TRUE,TRUE
4DMY-0LC,4DMY,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)CC1,Nitrile (electrophilic),FALSE,430,430,126,70.7,70.7,126,76,39.68,82.33,76,31,59.21,92.79,31,31,0,92.79,31,6,80.65,98.6,TRUE,TRUE
4MZO-2EW,4MZO,[H]/N=C\CNC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2)C[C@H]1C(=O)N1CCOCC1,Sulfonamide (activated),TRUE,1746,1746,562,67.81,67.81,562,311,44.66,82.19,311,158,49.2,90.95,158,0,100,100,0,0,0,100,no matches,no matches
4MZO-2EW,4MZO,[H]/N=C\CNC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2)C[C@H]1C(=O)N1CCOCC1,Sulfonamide (activated),FALSE,1746,1746,562,67.81,67.81,562,311,44.66,82.19,311,114,63.34,93.47,114,0,100,100,0,0,0,100,no matches,no matches
4MZO-2EW,4MZO,[H]/N=C\CNC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2)C[C@H]1C(=O)N1CCOCC1,Aliphatic imine (Schiff base former),TRUE,1746,1746,562,67.81,67.81,562,311,44.66,82.19,311,158,49.2,90.95,158,39,75.32,97.77,39,0,100,100,TRUE,no matches
4MZO-2EW,4MZO,[H]/N=C\CNC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2)C[C@H]1C(=O)N1CCOCC1,Aliphatic imine (Schiff base former),FALSE,1746,1746,562,67.81,67.81,562,311,44.66,82.19,311,95,69.45,94.56,95,95,0,94.56,95,56,41.05,96.79,TRUE,FALSE
4MZS-2EV,4MZS,[H]/N=C\CNC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2Cl)C[C@H]1C(=O)N1CCOCC1,Sulfonamide (activated),TRUE,436,436,140,67.89,67.89,140,81,42.14,81.42,81,42,48.15,90.37,42,0,100,100,0,0,0,100,no matches,no matches
4MZS-2EV,4MZS,[H]/N=C\CNC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2Cl)C[C@H]1C(=O)N1CCOCC1,Sulfonamide (activated),FALSE,436,436,140,67.89,67.89,140,81,42.14,81.42,81,18,77.78,95.87,18,0,100,100,0,0,0,100,no matches,no matches
4MZS-2EV,4MZS,[H]/N=C\CNC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2Cl)C[C@H]1C(=O)N1CCOCC1,Aliphatic imine (Schiff base former),TRUE,436,436,140,67.89,67.89,140,81,42.14,81.42,81,40,50.62,90.83,40,10,75,97.71,10,0,100,100,TRUE,no matches
4MZS-2EV,4MZS,[H]/N=C\CNC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2Cl)C[C@H]1C(=O)N1CCOCC1,Aliphatic imine (Schiff base former),FALSE,436,436,140,67.89,67.89,140,81,42.14,81.42,81,29,64.2,93.35,29,29,0,93.35,29,19,34.48,95.64,TRUE,FALSE
4PIQ-3FS,4PIQ,[H]/N=C/CNC(=O)CNC(=O)[C@@H](NC(=O)Cc1cc(Cl)cc(Cl)c1)[C@@H](C)O,Aliphatic imine (Schiff base former),TRUE,215,215,56,73.95,73.95,56,31,44.64,85.58,31,15,51.61,93.02,15,8,46.67,96.28,8,0,100,100,TRUE,no matches
4PIQ-3FS,4PIQ,[H]/N=C/CNC(=O)CNC(=O)[C@@H](NC(=O)Cc1cc(Cl)cc(Cl)c1)[C@@H](C)O,Aliphatic imine (Schiff base former),FALSE,215,215,56,73.95,73.95,56,31,44.64,85.58,31,15,51.61,93.02,15,15,0,93.02,15,13,13.33,93.95,TRUE,FALSE
4PIS-3FU,4PIS,[H]/N=C/c1nccc(CNC(=O)[C@@H](NC(=O)[C@@H](c2cc(Cl)cc(Cl)c2)N(C)C)[C@@H](C)CC)n1,Aliphatic imine (Schiff base former),TRUE,215,215,56,73.95,73.95,56,30,46.43,86.05,30,15,50,93.02,15,7,53.33,96.74,7,0,100,100,FALSE,no matches
4PIS-3FU,4PIS,[H]/N=C/c1nccc(CNC(=O)[C@@H](NC(=O)[C@@H](c2cc(Cl)cc(Cl)c2)N(C)C)[C@@H](C)CC)n1,Aliphatic imine (Schiff base former),FALSE,215,215,56,73.95,73.95,56,30,46.43,86.05,30,12,60,94.42,12,12,0,94.42,12,4,66.67,98.14,FALSE,FALSE
4WX4-3VF,4WX4,COc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1,Ketone (reactive),TRUE,211,211,55,73.93,73.93,55,30,45.45,85.78,30,14,53.33,93.36,14,7,50,96.68,7,1,85.71,99.53,FALSE,FALSE
4WX4-3VF,4WX4,COc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1,Ketone (reactive),FALSE,211,211,55,73.93,73.93,55,30,45.45,85.78,30,13,56.67,93.84,13,13,0,93.84,13,1,92.31,99.53,FALSE,FALSE
4WX4-3VF,4WX4,COc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1,Nitrile (electrophilic),TRUE,211,211,55,73.93,73.93,55,30,45.45,85.78,30,14,53.33,93.36,14,1,92.86,99.53,1,1,0,99.53,FALSE,FALSE
4WX4-3VF,4WX4,COc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1,Nitrile (electrophilic),FALSE,211,211,55,73.93,73.93,55,30,45.45,85.78,30,16,46.67,92.42,16,13,18.75,93.84,13,0,100,100,FALSE,no matches
4WX4-3VF,4WX4,COc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1,Aromatic nitrile (cathepsin-like),TRUE,211,211,55,73.93,73.93,55,30,45.45,85.78,30,14,53.33,93.36,14,0,100,100,0,0,0,100,no matches,no matches
4WX4-3VF,4WX4,COc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1,Aromatic nitrile (cathepsin-like),FALSE,211,211,55,73.93,73.93,55,30,45.45,85.78,30,8,73.33,96.21,8,0,100,100,0,0,0,100,no matches,no matches
4WX7-3VJ,4WX7,[H]/N=C/CNC(=O)CNC(=O)c1ccc(OC)c(C(=O)C(C)(C)c2cc(Cl)cc(Cl)c2)c1,Ketone (reactive),TRUE,430,430,112,73.95,73.95,112,58,48.21,86.51,58,30,48.28,93.02,30,15,50,96.51,15,3,80,99.3,TRUE,TRUE
4WX7-3VJ,4WX7,[H]/N=C/CNC(=O)CNC(=O)c1ccc(OC)c(C(=O)C(C)(C)c2cc(Cl)cc(Cl)c2)c1,Ketone (reactive),FALSE,430,430,112,73.95,73.95,112,58,48.21,86.51,58,27,53.45,93.72,27,27,0,93.72,27,3,88.89,99.3,TRUE,TRUE
4WX7-3VJ,4WX7,[H]/N=C/CNC(=O)CNC(=O)c1ccc(OC)c(C(=O)C(C)(C)c2cc(Cl)cc(Cl)c2)c1,Aliphatic imine (Schiff base former),TRUE,430,430,112,73.95,73.95,112,58,48.21,86.51,58,30,48.28,93.02,30,15,50,96.51,15,0,100,100,TRUE,no matches
4WX7-3VJ,4WX7,[H]/N=C/CNC(=O)CNC(=O)c1ccc(OC)c(C(=O)C(C)(C)c2cc(Cl)cc(Cl)c2)c1,Aliphatic imine (Schiff base former),FALSE,430,430,112,73.95,73.95,112,58,48.21,86.51,58,27,53.45,93.72,27,27,0,93.72,27,24,11.11,94.42,TRUE,FALSE
4X6J-3Y2,4X6J,[H]/N=C/CNC(=O)C1(NC(=O)c2ccc(Cl)cc2N)CCCCC1,Aliphatic imine (Schiff base former),TRUE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,27,30.77,87.44,27,9,66.67,95.81,9,0,100,100,TRUE,no matches
4X6J-3Y2,4X6J,[H]/N=C/CNC(=O)C1(NC(=O)c2ccc(Cl)cc2N)CCCCC1,Aliphatic imine (Schiff base former),FALSE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,13,66.67,93.95,13,13,0,93.95,13,4,69.23,98.14,TRUE,FALSE
5F02-5T9,5F02,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H]([S@TB6](O)(O)c3ccc(OC)cc3Cl)CN2C(=O)C2(c3ccc(Cl)cn3)CNC2)CC1,Aliphatic imine (Schiff base former),TRUE,219,219,63,71.23,71.23,63,36,42.86,83.56,36,15,58.33,93.15,15,4,73.33,98.17,4,0,100,100,TRUE,no matches
5F02-5T9,5F02,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H]([S@TB6](O)(O)c3ccc(OC)cc3Cl)CN2C(=O)C2(c3ccc(Cl)cn3)CNC2)CC1,Aliphatic imine (Schiff base former),FALSE,219,219,63,71.23,71.23,63,36,42.86,83.56,36,10,72.22,95.43,10,10,0,95.43,10,6,40,97.26,TRUE,FALSE
5MAJ-7KH,5MAJ,[H]/N=C/c1nc(N2CCOCC2)nc(N(Cc2cn3ccccc3n2)C2CCCC2)n1,Aliphatic imine (Schiff base former),TRUE,219,219,63,71.23,71.23,63,37,41.27,83.11,37,15,59.46,93.15,15,4,73.33,98.17,4,0,100,100,TRUE,no matches
5MAJ-7KH,5MAJ,[H]/N=C/c1nc(N2CCOCC2)nc(N(Cc2cn3ccccc3n2)C2CCCC2)n1,Aliphatic imine (Schiff base former),FALSE,219,219,63,71.23,71.23,63,37,41.27,83.11,37,15,59.46,93.15,15,15,0,93.15,15,11,26.67,94.98,TRUE,FALSE
5MQY-GH4,5MQY,[H]/N=C\c1ncc(F)c(N(CCOc2ccccc2)Cc2ccc3c(c2)OCO3)n1,Aliphatic imine (Schiff base former),TRUE,216,216,62,71.3,71.3,62,36,41.94,83.33,36,15,58.33,93.06,15,4,73.33,98.15,4,0,100,100,TRUE,no matches
5MQY-GH4,5MQY,[H]/N=C\c1ncc(F)c(N(CCOc2ccccc2)Cc2ccc3c(c2)OCO3)n1,Aliphatic imine (Schiff base former),FALSE,216,216,62,71.3,71.3,62,36,41.94,83.33,36,12,66.67,94.44,12,12,0,94.44,12,6,50,97.22,FALSE,FALSE
5TDI-7AS,5TDI,[H]/N=C/C1(NC(=O)[C@H](CC(C)(C)F)N[C@@H](c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)C(F)(F)F)CC1,Aliphatic imine (Schiff base former),TRUE,215,215,62,71.16,71.16,62,39,37.1,81.86,39,21,46.15,90.23,21,3,85.71,98.6,3,0,100,100,TRUE,no matches
5TDI-7AS,5TDI,[H]/N=C/C1(NC(=O)[C@H](CC(C)(C)F)N[C@@H](c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)C(F)(F)F)CC1,Aliphatic imine (Schiff base former),FALSE,215,215,62,71.16,71.16,62,39,37.1,81.86,39,12,69.23,94.42,12,12,0,94.42,12,9,25,95.81,TRUE,FALSE
1F4C-TP2,1F4C,Cc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)NCCS)cc1,Sulfonamide (activated),TRUE,521,521,122,76.58,76.58,122,62,49.18,88.1,62,35,43.55,93.28,35,0,100,100,0,0,0,100,no matches,no matches
1F4C-TP2,1F4C,Cc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)NCCS)cc1,Sulfonamide (activated),FALSE,521,521,122,76.58,76.58,122,62,49.18,88.1,62,29,53.23,94.43,29,0,100,100,0,0,0,100,no matches,no matches
2IJN-221,2IJN,N#C[C@@H](C(N)=O)[C@@H](S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,Nitrile (electrophilic),TRUE,1120,1120,347,69.02,69.02,347,206,40.63,81.61,206,92,55.34,91.79,92,10,89.13,99.11,10,10,0,99.11,TRUE,TRUE
2IJN-221,2IJN,N#C[C@@H](C(N)=O)[C@@H](S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,Nitrile (electrophilic),FALSE,1120,1120,347,69.02,69.02,347,206,40.63,81.61,206,75,63.59,93.3,75,49,34.67,95.62,49,10,79.59,99.11,TRUE,TRUE
4LUC-20G,4LUC,O=C(CCCS)NC1CCN(C(=O)COc2ccc(Cl)cc2Cl)CC1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
4LV6-20H,4LV6,O=C(NCCS)C1CCN(C(=O)COc2ccc(Cl)cc2Cl)CC1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
4PE1-DCD,4PE1,CCN(CC)C(=S)S,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
1EWO-VSC,1EWO,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)Oc1ccccc1)OCc1ccccc1,Activated ester,TRUE,215,215,57,73.49,73.49,57,29,49.12,86.51,29,6,79.31,97.21,6,0,100,100,0,0,0,100,no matches,no matches
1EWO-VSC,1EWO,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)Oc1ccccc1)OCc1ccccc1,Activated ester,FALSE,215,215,57,73.49,73.49,57,29,49.12,86.51,29,26,10.34,87.91,26,0,100,100,0,0,0,100,no matches,no matches
1F29-VS1,1F29,O=C(N[C@@H](CCc1ccccc1)CCS(=O)(=O)c1ccccc1)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
1F2A-VS2,1F2A,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)Cc1ccccc1)OCc1ccccc1,Activated ester,TRUE,215,215,57,73.49,73.49,57,29,49.12,86.51,29,6,79.31,97.21,6,0,100,100,0,0,0,100,no matches,no matches
1F2A-VS2,1F2A,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)Cc1ccccc1)OCc1ccccc1,Activated ester,FALSE,215,215,57,73.49,73.49,57,29,49.12,86.51,29,25,13.79,88.37,25,0,100,100,0,0,0,100,no matches,no matches
1F2B-VS3,1F2B,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)Oc1ccc([N+](=O)[O-])cc1)OCc1ccccc1,Activated ester,TRUE,215,215,57,73.49,73.49,57,29,49.12,86.51,29,6,79.31,97.21,6,0,100,100,0,0,0,100,no matches,no matches
1F2B-VS3,1F2B,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)Oc1ccc([N+](=O)[O-])cc1)OCc1ccccc1,Activated ester,FALSE,215,215,57,73.49,73.49,57,29,49.12,86.51,29,3,89.66,98.6,3,0,100,100,0,0,0,100,no matches,no matches
1F2B-VS3,1F2B,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)Oc1ccc([N+](=O)[O-])cc1)OCc1ccccc1,Protonated amine,TRUE,215,215,57,73.49,73.49,57,29,49.12,86.51,29,6,79.31,97.21,6,0,100,100,0,0,0,100,no matches,no matches
1F2B-VS3,1F2B,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)Oc1ccc([N+](=O)[O-])cc1)OCc1ccccc1,Protonated amine,FALSE,215,215,57,73.49,73.49,57,29,49.12,86.51,29,16,44.83,92.56,16,0,100,100,0,0,0,100,no matches,no matches
1F2C-VS4,1F2C,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCc2ccccc2)CCS(=O)(=O)NOCc2ccccc2)CC1,Sulfonamide (activated),TRUE,215,215,57,73.49,73.49,57,30,47.37,86.05,30,6,80,97.21,6,0,100,100,0,0,0,100,no matches,no matches
1F2C-VS4,1F2C,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCc2ccccc2)CCS(=O)(=O)NOCc2ccccc2)CC1,Sulfonamide (activated),FALSE,215,215,57,73.49,73.49,57,30,47.37,86.05,30,26,13.33,87.91,26,0,100,100,0,0,0,100,no matches,no matches
1M6D-MYP,1M6D,CCC[C@@H](/C=C/S(=O)(=O)c1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCC(N2CCOCC2)CC1,Vinyl sulfone,TRUE,428,428,116,72.9,72.9,116,66,43.1,84.58,66,31,53.03,92.76,31,10,67.74,97.66,10,6,40,98.6,TRUE,TRUE
1M6D-MYP,1M6D,CCC[C@@H](/C=C/S(=O)(=O)c1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCC(N2CCOCC2)CC1,Vinyl sulfone,FALSE,428,428,116,72.9,72.9,116,66,43.1,84.58,66,37,43.94,91.36,37,37,0,91.36,37,6,83.78,98.6,TRUE,TRUE
1MEM-0D6,1MEM,CC(C)C[C@H](NC(=O)N1CCNCC1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)c1ccccc1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
1NPZ-C1P,1NPZ,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)c1ccccc1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
2ALV-CY6,2ALV,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC=C(C)C)CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C,Alpha-beta unsaturated carbonyl (Michael acceptor),TRUE,302,302,82,72.85,72.85,82,50,39.02,83.44,50,19,62,93.71,19,8,57.89,97.35,8,3,62.5,99.01,TRUE,TRUE
2ALV-CY6,2ALV,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC=C(C)C)CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C,Alpha-beta unsaturated carbonyl (Michael acceptor),FALSE,302,302,82,72.85,72.85,82,50,39.02,83.44,50,26,48,91.39,26,26,0,91.39,26,0,100,100,FALSE,no matches
2ALV-CY6,2ALV,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC=C(C)C)CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C,Ketone (reactive),TRUE,302,302,82,72.85,72.85,82,50,39.02,83.44,50,19,62,93.71,19,8,57.89,97.35,8,3,62.5,99.01,TRUE,TRUE
2ALV-CY6,2ALV,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC=C(C)C)CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C,Ketone (reactive),FALSE,302,302,82,72.85,72.85,82,50,39.02,83.44,50,20,60,93.38,20,20,0,93.38,20,0,100,100,FALSE,no matches
2ALV-CY6,2ALV,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC=C(C)C)CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C,Activated ester,TRUE,302,302,82,72.85,72.85,82,50,39.02,83.44,50,19,62,93.71,19,8,57.89,97.35,8,0,100,100,TRUE,no matches
2ALV-CY6,2ALV,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC=C(C)C)CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C,Activated ester,FALSE,302,302,82,72.85,72.85,82,50,39.02,83.44,50,31,38,89.74,31,31,0,89.74,31,26,16.13,91.39,FALSE,FALSE
2AMD-9IN,2AMD,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1ccoc1)C(C)C)C(C)C,Alpha-beta unsaturated carbonyl (Michael acceptor),TRUE,613,613,169,72.43,72.43,169,97,42.6,84.18,97,34,64.95,94.45,34,12,64.71,98.04,12,5,58.33,99.18,TRUE,TRUE
